"행정구역(시군구)별","연령별","항목","단위","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","1970 년","1971 년","1972 년","1973 년","1974 년","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"울산광역시","65 - 69세","시도내이동-시군구내[명]","명","75","71","93","76","98","106","104","101","109","","","","","","","","","","","","","","","","","","","","","","","","","","","","424","456","571","557","540","659","706","861","825","920","1021","1001","914","799","928","953","829","1065","1172","1141","1062","1106","1217","1502","1602","1245",
"울산광역시","65 - 69세","시도내이동-시군구간 전입[명]","명","99","113","109","102","100","110","109","101","101","","","","","","","","","","","","","","","","","","","","","","","","","","","","476","481","607","637","651","659","792","803","855","936","1037","973","1023","874","863","898","870","1087","1154","1048","1120","1219","1324","1598","1594","1231",
"울산광역시","65 - 69세","시도내이동-시군구간 전출[명]","명","99","113","109","102","100","110","109","101","101","","","","","","","","","","","","","","","","","","","","","","","","","","","","476","481","607","637","651","659","792","803","855","936","1037","973","1023","874","863","898","870","1087","1154","1048","1120","1219","1324","1598","1594","1231",
"울산광역시","65 - 69세","시도간전입[명]","명","72","83","81","79","98","69","60","78","74","","","","","","","","","","","","","","","","","","","","","","","","","","","","750","694","1024","929","961","918","1084","1116","1181","1143","1092","1114","1135","900","881","820","875","848","954","798","824","778","878","952","1013","876",
"울산광역시","65 - 69세","시도간전출[명]","명","78","109","102","108","106","88","102","94","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","575","634","794","675","721","787","868","890","959","1082","1191","1096","1104","899","895","815","891","900","1015","1024","1093","1039","1081","1232","1443","1187",
"울산광역시","70 - 74세","총전입[명]","명","158","131","178","149","149","173","153","164","154","","","","","","","","","","","","","","","","","","","","","","","","","","","","1159","1196","1622","1410","1469","1537","1765","1919","1982","2241","2465","2153","2195","2061","2168","2154","2097","2283","2464","1991","1878","1871","1999","2269","2371","1875",
"울산광역시","70 - 74세","총전출[명]","명","149","145","183","171","161","181","157","178","153","","","","","","","","","","","","","","","","","","","","","","","","","","","","1104","1093","1421","1291","1296","1358","1542","1685","1799","2086","2458","2046","2175","1994","2023","2155","2040","2228","2438","2051","1989","1925","2037","2387","2490","1947",
"울산광역시","70 - 74세","순이동[명]","명","9","-14","-5","-22","-12","-8","-4","-14","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","103","201","119","173","179","223","234","183","155","7","107","20","67","145","-1","57","55","26","-60","-111","-54","-38","-118","-119","-72",
"울산광역시","70 - 74세","시도내이동-시군구내[명]","명","40","40","54","57","59","66","70","74","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","344","323","375","355","362","405","458","524","502","649","677","608","589","592","645","737","609","723","841","768","696","648","734","881","915","679",
"울산광역시","70 - 74세","시도내이동-시군구간 전입[명]","명","59","54","73","56","47","64","41","42","63","","","","","","","","","","","","","","","","","","","","","","","","","","","","300","324","446","392","401","391","543","550","576","602","773","675","692","687","679","628","671","762","825","654","647","702","729","821","850","683",
"울산광역시","70 - 74세","시도내이동-시군구간 전출[명]","명","59","54","73","56","47","64","41","42","63","","","","","","","","","","","","","","","","","","","","","","","","","","","","300","324","446","392","401","391","543","550","576","602","773","675","692","687","679","628","671","762","825","654","647","702","729","821","850","683",
"울산광역시","70 - 74세","시도간전입[명]","명","59","37","51","36","43","43","42","48","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","515","549","801","663","706","741","764","845","904","990","1015","870","914","782","844","789","817","798","798","569","535","521","536","567","606","513",
"울산광역시","70 - 74세","시도간전출[명]","명","50","51","56","58","55","51","46","62","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","460","446","600","544","533","562","541","611","721","835","1008","763","894","715","699","790","760","743","772","629","646","575","574","685","725","585",
"울산광역시","75 - 79세","총전입[명]","명","72","89","124","93","111","95","78","107","85","","","","","","","","","","","","","","","","","","","","","","","","","","","","806","823","1182","913","1007","1029","1230","1388","1392","1548","1647","1480","1449","1491","1589","1533","1579","1591","1696","1569","1504","1491","1544","1602","1597","1203",
"울산광역시","75 - 79세","총전출[명]","명","70","95","123","100","104","86","86","99","88","","","","","","","","","","","","","","","","","","","","","","","","","","","","675","783","1055","811","852","920","1033","1190","1235","1339","1643","1337","1400","1353","1407","1421","1422","1560","1543","1487","1489","1427","1479","1614","1556","1151",
"울산광역시","75 - 79세","순이동[명]","명","2","-6","1","-7","7","9","-8","8","-3","","","","","","","","","","","","","","","","","","","","","","","","","","","","131","40","127","102","155","109","197","198","157","209","4","143","49","138","182","112","157","31","153","82","15","64","65","-12","41","52",
"울산광역시","75 - 79세","시도내이동-시군구내[명]","명","25","36","47","39","42","33","26","45","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","193","220","271","213","261","268","288","352","353","398","468","421","383","434","443","445","398","460","530","503","506","490","520","625","651","422",
"울산광역시","75 - 79세","시도내이동-시군구간 전입[명]","명","22","24","39","30","38","26","28","32","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","214","236","316","244","258","300","364","410","385","412","477","425","414","422","464","416","440","491","485","450","437","458","506","493","493","385",
"울산광역시","75 - 79세","시도내이동-시군구간 전출[명]","명","22","24","39","30","38","26","28","32","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","214","236","316","244","258","300","364","410","385","412","477","425","414","422","464","416","440","491","485","450","437","458","506","493","493","385",
"울산광역시","75 - 79세","시도간전입[명]","명","25","29","38","24","31","36","24","30","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","399","367","595","456","488","461","578","626","654","738","702","634","652","635","682","672","741","640","681","616","561","543","518","484","453","396",
"울산광역시","75 - 79세","시도간전출[명]","명","23","35","37","31","24","27","32","22","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","268","327","468","354","333","352","381","428","497","529","698","491","603","497","500","560","584","609","528","534","546","479","453","496","412","344",
"울산광역시","80세이상","총전입[명]","명","171","176","185","169","162","158","136","163","130","","","","","","","","","","","","","","","","","","","","","","","","","","","","671","652","998","881","810","811","1099","1166","1268","1381","1712","1535","1530","1551","1672","1683","1757","2030","2049","2048","1959","2042","2095","2160","2373","1950",
"울산광역시","80세이상","총전출[명]","명","185","163","162","148","165","146","132","132","125","","","","","","","","","","","","","","","","","","","","","","","","","","","","611","635","955","778","720","747","959","1024","1141","1269","1613","1392","1459","1385","1448","1527","1564","1714","1801","1847","1792","1836","1900","1988","2100","1712",
"울산광역시","80세이상","순이동[명]","명","-14","13","23","21","-3","12","4","31","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","17","43","103","90","64","140","142","127","112","99","143","71","166","224","156","193","316","248","201","167","206","195","172","273","238",
"울산광역시","80세이상","시도내이동-시군구내[명]","명","55","41","60","53","54","49","27","47","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","171","130","213","226","209","214","296","307","363","351","416","427","373","390","442","411","452","496","532","555","513","541","582","652","759","595",
"울산광역시","80세이상","시도내이동-시군구간 전입[명]","명","49","50","44","41","45","45","47","39","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","198","221","286","251","219","249","316","342","336","374","519","435","468","435","450","469","464","583","592","542","545","531","591","607","624","528",
"울산광역시","80세이상","시도내이동-시군구간 전출[명]","명","49","50","44","41","45","45","47","39","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","198","221","286","251","219","249","316","342","336","374","519","435","468","435","450","469","464","583","592","542","545","531","591","607","624","528",
"울산광역시","80세이상","시도간전입[명]","명","67","85","81","75","63","64","62","77","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","302","301","499","404","382","348","487","517","569","656","777","673","689","726","780","803","841","951","925","951","901","970","922","901","990","827",
"울산광역시","80세이상","시도간전출[명]","명","81","72","58","54","66","52","58","46","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","242","284","456","301","292","284","347","375","442","544","678","530","618","560","556","647","648","635","677","750","734","764","727","729","717","589",
"세종특별자치시","계","총전입[명]","명","6221","6991","5349","3721","4125","3819","4184","4254","3665","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32784","23805","56526","83994","65052","82073","86433","82398","78934","76912","65529",
"세종특별자치시","계","총전출[명]","명","5459","6362","5171","3607","4012","3860","4229","4570","3733","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15291","15109","23070","30950","35236","47383","55000","58674","65909","62827","55401",
"세종특별자치시","계","순이동[명]","명","762","629","178","114","113","-41","-45","-316","-68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17493","8696","33456","53044","29816","34690","31433","23724","13025","14085","10128",
"세종특별자치시","계","시도내이동-시군구내[명]","명","2113","2290","2051","1422","1659","1554","1673","1592","1514","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4704","4105","10455","13990","14546","23245","28450","28381","30045","30037","25292",
"세종특별자치시","계","시도내이동-시군구간 전입[명]","명","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0",
"세종특별자치시","계","시도내이동-시군구간 전출[명]","명","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0",
"세종특별자치시","계","시도간전입[명]","명","4108","4701","3298","2299","2466","2265","2511","2662","2151","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28080","19700","46071","70004","50506","58828","57983","54017","48889","46875","40237",
