"성별","행정구역별","연령별","항목","단위","2013. 1/2","2013. 2/2","2014. 1/2","2014. 2/2","2015. 1/2","2015. 2/2","2016. 1/2","2016. 2/2","2017. 1/2","2017. 2/2","2018. 1/2","2018. 2/2","2019. 1/2","2019. 2/2","2020. 1/2","2020. 2/2","2021. 1/2","2021. 2/2","2022. 1/2","2022. 2/2",
"여자","인천광역시","20~29세","사업시설관리 및 사업지원 서비스업","","6.07357","5.21479","4.96014","6.1853","6.58021","5.06122","6.51783","6.7652","3.78712","5.6185","5.85408","4.54546","4.64396","5.49855","3.87316","6.0277","4.44538","4.0063","2.96638","3.82989",
"여자","인천광역시","20~29세","공공행정,국방 및 사회보장행정","","1.37403","2.48974","2.58059","2.45868","1.71879","1.79074","1.05111","2.22987","2.25304","2.91517","2.38395","4.27373","3.99541","3.99851","4.1929","3.89254","2.637","2.78163","3.72273","2.90542",
"여자","인천광역시","20~29세","교육서비스업","","15.98029","12.56522","12.33662","13.24133","14.13831","11.77693","13.1905","10.81764","9.26002","12.45255","12.32343","11.39079","11.49392","12.20529","11.36078","13.38949","11.57067","11.44358","12.57602","12.85002",
"여자","인천광역시","20~29세","보건업 및 사회복지서비스업","","16.0096","15.1254","17.95317","15.92097","19.24519","15.8142","17.95516","18.87361","16.86656","17.87104","17.9411","19.14897","18.48879","16.23399","15.77412","16.26909","18.34369","18.88883","19.12679","18.53429",
"여자","인천광역시","20~29세","예술,스포츠 및 여가관련 서비스업","","1.46049","2.30489","2.06792","1.3698","1.33217","2.00377","1.68652","1.72442","3.75679","3.50015","3.35856","4.11459","3.17576","4.20289","3.73933","2.32989","2.25855","2.4912","3.43","2.90106",
"여자","인천광역시","20~29세","협회 및 단체,수리 기타 개인서비스업","","6.17025","5.44577","6.81802","6.64859","5.54066","4.88291","7.11234","3.7334","5.92319","5.2592","5.88959","6.74927","8.24785","4.52111","2.70765","2.40063","4.89127","4.83365","4.63926","4.08075",
"여자","인천광역시","20~29세","가구내 고용활동 및 달리 분류되지 않는 자가소비생산활동","","0","0","0","0","0","0","0","0","0",".17351","0","0","0","0","0","0","0","0","0","0",
"여자","인천광역시","20~29세","국제 및 외국기관","","0","0","0","0","0","0","0","0",".08493","","0","0","0","0","0","-","-","0","0","0",
"여자","인천광역시","30~39세","합계","","117.76082","127.10721","118.68754","115.36159","117.21545","121.58031","119.64394","126.96192","124.5911","123.81046","132.07048","122.4645","129.73887","136.53237","122.76154","124.77498","119.01433","110.25815","115.87569","125.83854",
"여자","인천광역시","30~39세","농림어업","","0","0","0",".513",".0659",".16481","0","0","0","0",".07297","0","0",".18395",".11976",".32768",".03007",".0224","0",".00744",
"여자","인천광역시","30~39세","광업","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","-","0","0","0",
"여자","인천광역시","30~39세","제조업","","18.32401","20.03767","19.47431","17.9759","17.52258","20.23109","21.06669","20.60109","23.60296","21.0139","23.20616","19.58599","21.06012","19.05469","16.75699","18.63259","18.5801","17.35977","16.80847","20.71307",
"여자","인천광역시","30~39세","전기,가스,증기 및 수도사업","",".17409",".27834",".44039",".34165",".4633","0",".22593",".23125",".20532",".23521","0","0","0","0","0","0","0",".15092","0","0",
"여자","인천광역시","30~39세","하수·폐기물처리,원료재생 및 환경복원업","",".5135",".20003","0","0",".20021",".15787",".11808","0","0",".2296",".2521",".27979",".27151",".41316",".66125",".58905","1.10022",".15545",".15104",".30895",
"여자","인천광역시","30~39세","건설업","","1.67138","1.69234","1.94163","1.90772","1.61534","1.1462","2.18529","2.29885","2.1796","2.61218","4.13775","3.41157","2.47345","2.54576","2.64673","2.4165","3.35559","3.81304","3.36053","2.34513",
"여자","인천광역시","30~39세","도소매업","","17.56229","16.14465","18.65829","17.80329","19.82345","22.2763","21.2147","22.73904","21.53248","20.75928","22.6578","20.22234","19.08787","21.26143","19.5751","19.62145","18.98435","16.34878","16.96106","19.06541",
"여자","인천광역시","30~39세","운수업","","3.30465","4.11666","3.1735","3.99228","4.35908","4.38388","4.39013","3.8968","4.99954","3.39171","3.47086","1.96381","2.17311","4.70787","3.38071","5.43812","6.09804","5.40087","5.68847","4.42345",
"여자","인천광역시","30~39세","숙박 및 음식점업","","6.55784","8.52447","8.36963","6.29475","6.23918","5.65195","6.14034","8.06173","7.44043","5.8822","7.0951","6.89822","7.50555","8.53979","5.75932","6.17319","5.51034","6.07485","5.29471","6.42162",
"여자","인천광역시","30~39세","출판,영상,방송통신 및 정보서비스업","","2.51797","2.2476","2.11609","2.83099","5.04694","4.75138","4.41665","3.96528","3.77213","4.54287","4.03216","3.95706","4.95536","5.7434","4.84506","4.115","5.98927","6.11441","6.16574","6.29769",
"여자","인천광역시","30~39세","금융 및 보험업","","8.22208","8.53198","6.20666","7.92234","6.32518","6.93779","6.60991","7.06772","6.9518","6.71665","7.67755","9.49414","10.14311","9.72787","7.65825","7.01465","6.09738","4.98114","4.91302","4.2576",
"여자","인천광역시","30~39세","부동산업 및 임대업","",".66734","1.42558",".37636",".50864",".55644","1.36954",".607",".95428","1.22871","1.17575","1.41045","1.09352","1.78103","1.58071","3.0064","2.46301","1.76279","1.74649","1.36699","2.51876",
"여자","인천광역시","30~39세","전문,과학 및 기술서비스업","","4.8785","4.75842","5.52867","6.78236","4.61631","4.75146","3.61739","5.57218","4.68953","6.55071","7.83988","5.74962","6.44773","7.46657","7.39857","4.93092","4.5575","5.02212","5.43289","6.50827",
"여자","인천광역시","30~39세","사업시설관리 및 사업지원 서비스업","","3.85965","4.65027","4.52455","6.01838","6.96328","6.64736","8.03838","6.00927","3.8883","5.13957","4.39605","4.40071","4.55282","3.87714","6.5057","7.30067","6.87579","5.34078","8.39887","7.02872",
"여자","인천광역시","30~39세","공공행정,국방 및 사회보장행정","","3.54912","5.51379","5.33433","4.19175","5.24421","4.19953","4.33285","4.8765","4.70936","3.21773","3.48465","3.16269","2.99737","2.49345","2.51528","3.63956","3.49126","3.35197","3.29473","5.78858",
"여자","인천광역시","30~39세","교육서비스업","","21.74082","21.96569","17.6416","15.60453","17.46707","17.14989","16.36983","15.43962","14.22419","19.94642","19.47165","18.76606","17.64308","17.93898","14.51793","15.80715","12.96389","12.00971","13.92455","14.1461",
"여자","인천광역시","30~39세","보건업 및 사회복지서비스업","","15.58082","17.63258","16.31397","14.28605","13.62793","14.49004","13.59261","16.92472","16.98858","15.30354","16.58718","15.46452","18.05754","20.03301","20.33759","19.76144","17.46122","17.01245","17.37647","18.29938",
"여자","인천광역시","30~39세","예술,스포츠 및 여가관련 서비스업","","1.7325","2.56321","2.32929","2.75123","2.22224","1.75341","1.45973","2.26334","2.67883","1.98308","2.14111","2.27572","2.80556","2.36888","2.4509",".97556","1.60395","1.77709","1.92582","3.14086",
"여자","인천광역시","30~39세","협회 및 단체,수리 기타 개인서비스업","","6.90426","6.72103","6.08432","5.36092","4.36954","5.05732","5.25843","6.06024","5.49936","4.96463","4.13707","5.73875","7.78367","8.11419","4.62602","5.56844","4.55256","3.5759","4.67291","4.56752",
"여자","인천광역시","30~39세","가구내 고용활동 및 달리 분류되지 않는 자가소비생산활동","","0","0","0","0",".48729",".46051","0","0","0",".14543","0","0","0","0","0","0","0","0",".13944","0",
"여자","인천광역시","30~39세","국제 및 외국기관","","0",".10291",".17396",".27581","0","0","0","0","0","","0","0","0",".48155","0","-","-","0","0","0",
"여자","인천광역시","40~49세","합계","","165.06217","167.78745","165.49096","166.48821","162.39872","163.96782","171.96533","156.86102","159.34756","161.14016","157.13447","158.27339","149.89304","146.89564","151.74758","155.04051","150.04747","151.41333","145.88936","155.40751",
"여자","인천광역시","40~49세","농림어업","",".62617",".6932",".38413",".75513","0","0","0","0","0",".11582",".11637",".1009",".15107","0",".17524",".16882",".04036",".01322",".01408",".02392",
"여자","인천광역시","40~49세","광업","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","-","0","0","0",
"여자","인천광역시","40~49세","제조업","","39.32309","43.42409","37.72708","36.4366","32.70324","36.84039","37.7326","34.20099","35.13685","35.26088","32.76167","32.03135","29.27605","24.93178","29.82644","31.46958","26.63371","25.54614","25.92881","27.00415",
"여자","인천광역시","40~49세","전기,가스,증기 및 수도사업","",".55458",".28225",".27312",".16635",".26279","0","0","0",".56789",".30095",".3731",".11499",".25389","0",".18277",".21775",".11823",".3211",".31129",".13796",
"여자","인천광역시","40~49세","하수·폐기물처리,원료재생 및 환경복원업","",".17909",".41",".2788",".30704",".19556","0","0","0",".15582",".606",".68746",".79205","0",".17409",".68787","1.11376",".56279",".75692",".59322",".34115",
"여자","인천광역시","40~49세","건설업","","2.54241","2.58012","3.18504","3.14906","3.09188","2.80614","2.84836","2.04867","3.10383","4.50764","3.2099","3.85483","3.42264","3.77396","3.40248","2.34389","4.03415","4.45229","3.97212","3.3923",
"여자","인천광역시","40~49세","도소매업","","29.1878","29.91144","32.08191","30.23577","28.91436","30.96086","30.64914","25.06959","27.45464","22.45568","27.45579","24.8473","27.02312","27.36694","24.51208","22.6705","23.07332","23.66919","21.93169","22.40492",
"여자","인천광역시","40~49세","운수업","","3.8138","3.22245","2.63317","2.14376","2.73003","4.44262","2.85615","3.50775","3.1406","2.8939","2.14965","2.4881","3.33277","4.4944","5.42106","5.34966","4.07645","4.87911","6.18045","5.34907",
"여자","인천광역시","40~49세","숙박 및 음식점업","","21.92731","23.87871","25.42993","23.39261","20.12357","14.94521","21.13573","18.1677","16.37615","16.37327","9.60764","11.0323","10.47751","10.26576","10.06235","13.04098","9.78776","11.13225","11.09747","8.43949",
"여자","인천광역시","40~49세","출판,영상,방송통신 및 정보서비스업","",".91897",".92417","1.04897","1.05758","1.65881","1.23258","1.30806","2.06807","2.58502","1.23721","1.23428","1.72012","1.73061","2.60748","2.07468","2.1641","2.54514","2.79843","2.64907","2.82382",
"여자","인천광역시","40~49세","금융 및 보험업","","8.82518","8.90294","9.43803","9.75256","12.17416","11.28573","8.69832","9.50045","7.93376","9.78808","9.38057","9.9072","7.82585","10.79142","8.91728","8.60775","8.28118","7.02952","6.75265","7.98178",
"여자","인천광역시","40~49세","부동산업 및 임대업","","3.40117","2.48032","2.2859","2.87477","3.83332","2.77325","2.65128","3.78098","3.83495","4.4108","3.14423","3.41451","3.17316","3.05163","1.89937","2.93505","2.91649","2.62482","2.69318","3.20248",
"여자","인천광역시","40~49세","전문,과학 및 기술서비스업","","1.52132","1.66114","3.01951","1.6193","1.79677","1.85848","2.26187","2.15254","2.54771","2.05516","3.4714","5.0159","4.40808","4.53904","5.81113","5.2783","5.32299","5.02204","4.92128","5.64132",
"여자","인천광역시","40~49세","사업시설관리 및 사업지원 서비스업","","9.97531","8.24709","5.64386","5.86798","6.32633","7.85536","9.18771","8.01135","7.22621","7.87581","9.69849","8.96008","7.62327","7.53848","7.69965","8.62853","10.51911","12.17023","10.77372","10.67625",
"여자","인천광역시","40~49세","공공행정,국방 및 사회보장행정","","3.54954","3.03356","3.20316","3.84025","3.56297","4.13606","4.50878","4.18175","3.70354","3.2141","2.52934","2.90719","2.69923","2.82831","2.57469","4.36345","3.27288","3.85171","3.96012","6.47426",
"여자","인천광역시","40~49세","교육서비스업","","15.72526","14.61293","14.84431","15.16223","17.57644","17.59217","19.13843","17.90594","18.92116","20.10783","23.19922","19.70929","18.97989","15.40839","15.42517","14.81104","19.10881","18.24204","17.35393","22.5859",
"여자","인천광역시","40~49세","보건업 및 사회복지서비스업","","12.91669","13.82023","13.34046","17.79568","16.18288","16.65834","18.00819","16.4806","17.76068","18.94713","19.0085","20.02182","17.81613","17.48707","20.8433","19.62131","19.96478","20.98205","18.91149","20.3193",
"여자","인천광역시","40~49세","예술,스포츠 및 여가관련 서비스업","",".8957","1.14447","1.29858","1.82428","2.3113","1.80509","2.61036","2.7445","1.29645","1.66776","1.24445","2.478","3.47711","3.99894","4.43497","2.8753","2.59559","1.82145","2.07845","3.47549",
"여자","인천광역시","40~49세","협회 및 단체,수리 기타 개인서비스업","","8.24216","8.34241","9.1208","9.6577","8.75215","8.64169","8.08417","6.87209","7.60231","9.18763","7.86241","8.65818","8.22268","7.63796","7.79706","9.18294","6.8475","5.53601","4.96452","4.47643",
"여자","인천광역시","40~49세","가구내 고용활동 및 달리 분류되지 않는 자가소비생산활동","",".93662",".21596",".2542",".44956",".20219",".13387",".28618",".16804","0",".13452","0",".21928","0","0","0",".19782",".34624",".56483",".80181",".65754",
"여자","인천광역시","40~49세","국제 및 외국기관","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","-","-","0","0","0",
"여자","인천광역시","50~59세","합계","","139.34144","139.61978","142.1787","141.59936","141.17009","150.50718","157.17267","151.63239","153.82231","162.84753","160.86205","169.30092","175.3854","167.70512","165.66064","168.88758","170.45541","166.78882","172.28567","176.92379",
"여자","인천광역시","50~59세","농림어업","","2.82452","3.12717","1.47244","1.6319","1.78173","2.09352",".42824",".25532",".22638",".24529",".75614",".8602",".94944","1.01678",".90982",".7124",".54184",".38184",".12021",".07226",
"여자","인천광역시","50~59세","광업","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","-","0","0","0",
"여자","인천광역시","50~59세","제조업","","22.87223","24.5678","24.02958","23.67663","25.11797","25.90564","31.44293","29.67553","30.41062","33.83563","33.11142","34.55038","30.67429","29.18389","32.68994","35.95276","34.35057","33.68573","36.01887","35.19161",
